"","lineage_clusters","umap_1","umap_2"
"14647","0",-1.75351917057971,5.08158188450234
"14648","2",3.19366270989438,1.6917080222358
"14649","2",2.64498288125058,-0.129303424180578
"14650","0",-2.73257248908023,2.78057079899209
"14651","2",3.41027171105405,1.84187334167855
"14652","0",-1.56841086655597,5.32793074238198
"14653","0",-0.685617499646939,3.13232284176247
"14654","0",-0.186039619741238,4.13897686588662
"14655","2",2.10392720192929,-0.482270366073679
"14656","2",3.09641224831601,1.25588684666054
"14657","0",-0.270469479856289,2.64561324703591
"14658","4",0.402394718828403,6.29342251407998
"14659","2",3.47914511651059,1.42136233436959
"14660","2",2.62361199349424,0.0165115310539493
"14661","2",3.48194605797788,2.76928072559731
"14662","0",-1.70348154812793,5.65107565510171
"14663","2",3.39558512658139,-1.97218293559654
"14664","0",-2.39154761343936,4.15407591450112
"14665","2",3.06863028496762,3.71706228840249
"14666","2",3.23128993004819,-1.89872092616661
"14667","2",3.23395020455381,0.532306188224722
"14668","2",2.6235850521948,0.250199162839819
"14669","2",2.92620713204404,-1.23704440009696
"14670","2",3.00206477135678,0.700334840892721
"14671","2",2.89051587075254,-1.75667316329582
"14672","2",4.42288786858579,1.06204908478158
"14673","0",-1.55375560432414,5.8824046193351
"14674","0",-0.529413991269863,5.75069170582192
"14675","2",2.92347819298764,0.388033443569113
"14676","6",11.389266557398,-2.24141306293113
"14677","3",-4.60174816161136,-3.01169938457115
"14678","0",-0.853817843494213,6.07255154240029
"14679","3",-4.5997831156824,-3.04810733211143
"14680","2",2.34052164048215,-0.129084988058638
"14681","2",3.6204009720709,-0.0233388585309497
"14682","2",1.51437146157285,0.574883156894613
"14683","2",3.62705141991635,2.52973967182534
"14684","0",-0.971799903211392,5.51862316715615
"14685","0",-2.36248653441409,5.73558168995278
"14686","2",2.84633309334775,2.71951394665139
"14687","2",-1.02834993660191,4.18214111912148
"14688","0",-0.27783077269534,-0.707175916553568
"14689","0",-1.83232521325091,5.77319317448037
"14690","0",-1.90429692774752,4.74130421268838
"14691","4",1.94955427140256,6.64717274296181
"14692","0",0.182066149416172,5.58449583637612
"14693","2",2.51311547249814,0.502811008571554
"14694","2",2.41610605210324,1.05272560703652
"14695","2",1.83878976792356,1.91713302719491
"14696","2",3.5661526390936,3.04993348705666
"14697","0",-2.10287766962985,1.96716337788003
"14698","2",1.98149544686338,-0.742992943645548
"14699","2",2.49745423287412,2.32198172199624
"14700","0",-1.78111951857547,4.35970764744179
"14701","0",-3.30294840842227,2.54605012524026
"14702","2",2.70421630829831,-1.06370717895133
"14703","2",3.06099898308774,3.74325638401406
"14704","2",3.63849265069028,2.51364999401467
"14705","2",2.21927864045163,3.21012383091347
"14706","2",2.62898952454587,1.68209677326577
"14707","0",-1.35772282689551,-0.365259176612925
"14708","2",3.69831902474424,-1.44209570300682
"14709","0",-3.5924314787958,2.69383388149636
"14710","2",3.83972508400937,2.37866740810769
"14711","2",3.55173642128965,-0.690446382881235
"14712","0",-2.95810299426059,2.77953987705605
"14713","2",3.19851357430478,1.75609081375496
"14714","0",-1.10968823976556,0.745063120006491
"14715","2",3.21625763863584,1.71890776741402
"14716","0",0.658478564920627,-0.318624234319758
"14717","2",3.0031209656622,-0.43345136058433
"14718","2",3.3008185097601,0.837306433795858
"14719","2",3.53203446358701,0.0210469229807147
"14720","2",3.84481341332456,0.643547052024771
"14721","2",1.41842681855222,0.122088292120863
"14722","0",-0.681698375043667,3.647631460308
"14723","2",2.98048598259946,-0.1442174972306
"14724","2",3.98269612282773,0.731483632205893
"14725","2",2.71223527878781,0.606069379924704
"14726","2",3.30305296868344,0.0641938163627872
"14727","2",2.87373072594663,1.27763145553963
"14728","2",2.61277825325986,-0.540381646276545
"14729","2",2.88502318352719,-1.98640341174705
"14730","2",2.9491043755438,-0.399032181621622
"14731","2",3.4576698014166,0.609302693485189
"14732","0",-2.44398909121493,5.22649984943764
"14733","0",-1.3860382667158,3.99416142094033
"14734","2",3.47850710839292,-0.520769512773584
"14735","2",3.62325818032285,-0.948456174255442
"14736","4",4.35386282891294,7.71480398762124
"14737","0",-4.55452054053286,3.22606235134499
"14738","2",1.97068817109128,2.68400436031716
"14739","2",2.88107401818296,2.02324824917214
"14740","2",2.86547619790097,1.881717854618
"14741","2",2.88265664071103,3.33768969166176
"14742","2",3.79076153725644,0.576681667446066
"14743","2",2.87162739724179,-1.85791260612113
"14744","2",3.81688887566587,1.29132955658333
"14745","2",2.74991209000608,-1.61414296043022
"14746","2",3.46582896203061,-0.758493131519388
"14747","2",2.71937090844175,0.208554023384024
"14748","2",2.8730636307623,2.76112132656472
"14749","0",-1.57184373646716,2.71530085194008
"14750","1",2.58907396286985,1.16680257904427
"14751","2",2.63985044449826,0.412408435224462
"14752","2",3.08481318444272,-1.99835819614036
"14753","2",2.34039313286801,-0.721398896099161
"14754","2",2.48769862145444,-0.160929589093756
"14755","2",0.785937137308323,1.69216626274483
"14756","2",2.55837852448484,-0.754227167488169
"14757","2",2.52744991272947,-1.71365386855705
"14758","2",1.76902968377134,-0.663040584446024
"14759","0",-0.779873572883404,0.223790967344213
"14760","2",2.11916286438962,-2.11933321368797
"14761","0",0.371502465906345,1.37941234695809
"14762","2",3.35431677788755,-1.46718019855125
"14763","3",-4.72214978247622,-3.91818088901145
"14764","4",4.10311610192319,7.83001547443764
"14765","6",10.9376941391852,-2.39265794170005
"14766","2",2.60205752343198,-1.59228999030692
"14767","2",2.70582920998593,-0.867078966022562
"14768","1",-4.49532979041079,-6.68382377040489
"14769","2",3.82915551156064,-0.558799272895884
"14770","2",2.83961517304441,-1.61859042060478
"14771","2",1.82411152810117,-1.07382661712272
"14772","2",2.01581031769773,2.27074437725442
"14773","2",1.46602780312558,-1.02634090793235
"14774","2",3.57328087777158,-1.45349306476219
"14775","2",3.74556548089048,-0.779957479358744
"14776","3",-4.32069342642764,-3.41229910266502
"14777","2",1.22135478943845,1.43309085953133
"14778","2",2.72772795647641,0.168858104823995
"14779","2",1.37419516533872,-0.306153512121271
"14780","1",-3.23497527152041,-6.78848761928184
"14781","1",2.08462435692807,-2.94212240588767
"14782","2",2.85722143143674,-1.56864160907371
"14783","0",-0.420727663335598,2.21980338680642
"14784","2",2.51645667046567,0.641291731475759
"14785","2",2.35727698296567,-1.27221483600242
"14786","1",1.35481459588071,-1.1426972807656
"14787","2",3.13498217553159,-1.96822256457908
"14788","2",3.50740105599424,-0.725659674526285
"14789","1",-2.71519606619815,-3.97599214923484
"14790","1",-1.41051762610415,-4.93523091685874
"14791","4",4.42115456551572,8.0643442212333
"14792","2",1.80958325356504,1.01385193455117
"14793","2",2.75012285203,-0.959032243610453
"14794","2",2.42331463784238,-0.923228746772837
"14795","2",3.70430237740537,-0.89868641507728
"14796","2",3.75156743020078,-0.536500370622706
"14797","2",1.0553510853674,1.41032844173806
"14798","7",8.06664998024961,0.485247248290945
"14799","2",0.747056312265598,1.95958762752907
"14800","2",3.33524043053647,-1.51115948569877
"14801","0",-0.697172336873806,1.28591328251259
"14802","2",1.03579408616086,-0.151503904284071
"14803","0",-0.481154136953152,1.28572111713784
"14804","2",0.121391124429905,1.39538508045571
"14805","2",3.4729695984747,3.33268504726784
"14806","2",1.28226596802732,0.694847458480764
"14807","4",3.91517550438901,7.53020458805459
"14808","2",0.68110854119321,1.56637065994637
"14809","0",-0.71757622867564,4.76282530414956
"14810","2",1.10137302369138,-0.854267126442026
"14811","2",1.27945477456113,1.6445010243644
"14812","0",-0.776607655582226,2.34494834530251
"14813","2",-0.0686519673440822,3.16561155903237
"14814","2",0.293711132707798,0.897749537109304
"14815","2",0.562874860468113,-0.715758270145487
"14816","2",1.32440740555783,1.00121491539376
"14817","2",1.21787507027646,0.484403782962728
"14818","0",-0.110151701268948,2.85434275257485
"14819","4",2.27835566491147,7.09176235782998
"14820","2",1.608685559931,2.29360228168862
"14821","0",-0.384605698880947,4.47105293857949
"14822","0",-0.231118851003445,-0.326926863313746
"14823","2",-0.175432675180233,4.03107672321694
"14824","0",-1.04950336426238,0.287387573598791
"14825","0",-1.91197865515689,0.298809194444586
"14826","2",1.24274212807676,1.30769913780587
"14827","0",-0.45504080563525,2.40554051983254
"14828","0",-0.0319976142022975,3.77457862484353
"14829","0",0.0849468180563084,3.87879281628029
"14830","0",-0.395484381017483,3.23352866756814
"14831","0",-1.36544697791079,3.11856752025979
"14832","0",-2.26597731619815,3.01158981907265
"14833","0",-2.17807953864077,4.16732864963906
"14834","0",-2.85493557959536,4.54542093861001
"14835","0",-0.477190547284878,4.83275919544594
"14836","6",11.370808191004,-2.18884724986656
"14837","0",-0.70531826525668,1.73944931614297
"14838","0",-0.879641019401348,3.65685301411049
"14839","0",-2.61216884165744,3.50194483387368
"14840","0",-2.50479620009402,4.82276754963296
"14841","2",0.0455139347936742,0.543502205490042
"14842","1",-4.77074926405886,-6.86233157527549
"14843","0",-2.62009482890109,2.17967157947915
"14844","0",-0.226173215207852,5.02145128834145
"14845","4",3.65837342232724,8.46966152775185
"14846","0",-1.92060094386081,2.05795937168496
"14847","0",-2.29077332526187,0.219698989271093
"14848","0",-1.04003933876494,4.13607864963906
"14849","0",-0.358553998765744,3.75267749416726
"14850","1",-4.80220740347842,-6.60683173549278
"14851","0",-2.82578247099856,2.76108437168496
"14852","3",-5.34488814383487,-3.65388459575279
"14853","0",-3.21073167830447,3.96572189915078
"14854","0",-0.461088531312741,4.65385418522256
"14855","0",-3.08511250525454,2.64965324985879
"14856","0",-0.547540002164639,5.19485931980507
"14857","0",-2.77688878088931,2.84802895176308
"14858","0",-0.812880628404415,3.457685524105
"14859","0",-0.193991296586788,6.37449389088051
"14860","3",-5.40585272818545,-3.74401039493186
"14861","6",11.5683160492804,-2.14155716312034
"14862","0",0.957678384485447,5.03921061146157
"14863","0",-1.77488093882541,4.96900635349648
"14864","0",-2.03298419028262,4.49454765903847
"14865","1",-4.82836645155886,-6.75799149882896
"14866","0",-0.343446367082394,5.35474234211342
"14867","0",0.24191278904935,6.25771551716225
"14868","0",-0.330393188295163,4.47837143528359
"14869","0",-2.66161125212649,-0.232636934639048
"14870","0",-1.63639860659579,1.63107090580361
"14871","0",-1.98900514155368,2.58748584377663
"14872","0",-3.22453516036013,3.09180741894143
"14873","0",-2.25416999369601,2.84064918148415
"14874","0",-2.73216658144931,0.586775475620199
"14875","0",-1.40821080714206,3.91875105488198
"14876","0",-2.40928833991031,-0.350670433164667
"14877","0",-2.83291452437381,1.50577693569558
"14878","0",-1.69295024186114,4.31421166050332
"14879","0",-2.87322681456546,4.14864807712929
"14880","0",-3.33759468108157,4.17955475437539
"14881","0",-2.84887199908236,0.678588682292868
"14882","4",2.69252235383054,7.15117340671914
"14883","0",-2.72545402556399,-0.665298050762247
"14884","0",-2.85478036910037,4.88069706547158
"14885","4",3.17245871514341,8.21025639164345
"14886","0",-1.66351037531833,4.64206152546303
"14887","0",0.0821049878027074,4.52577715504067
"14888","0",-1.12687116361896,4.09443073856728
"14889","0",-0.846652739343441,4.38360624897378
"14890","0",-1.74902867585162,3.04980474102395
"14891","0",-2.94828265219668,-1.29137880218131
"14892","0",-0.240215950307644,5.24314957249062
"14893","0",0.35415381878873,5.20721035587685
"14894","4",1.56125194520017,6.42423849689858
"14895","0",-3.22192042380313,2.74450998890297
"14896","4",3.5074220368292,8.06010609257119
"14897","0",-2.07933359652499,1.98076611149209
"14898","0",-2.82936244517306,3.75657945263283
"14899","0",-0.730531447229184,5.69548588383095
"14900","0",0.840195126238071,5.5892146168937
"14901","0",-2.23147242575625,4.02265339481728
"14902","0",-3.59287469893435,2.84250336277382
"14903","4",3.91328722924253,7.8720572530021
"14904","0",-0.155782215890683,5.67469339954751
"14905","0",-0.933512159285343,5.2034199773063
"14906","0",-1.14682302217672,4.21917420017617
"14907","0",-1.29957044929007,5.2005050717582
"14908","0",-1.90950053244571,2.02642970669167
"14909","0",-1.37074620336036,4.83277493107216
"14910","0",-3.20483487158755,2.92500501263039
"14911","0",-0.225988381204403,3.37843781101601
"14912","0",-1.9873775175188,3.62054162609475
"14913","0",-3.11187510996798,3.99628763782876
"14914","0",-4.27738302260379,3.08881145107644
"14915","0",0.700031227770054,4.38850622761147
"14916","0",-1.30049897044638,5.54138403522866
"14917","0",0.00304097622891586,4.60414867985146
"14918","0",-0.319376759824551,3.87095814335244
"14919","0",-3.53580515891055,4.71125584232705
"14920","0",-2.5726161530588,2.64066463100808
"14921","0",-2.41591935664157,-1.21638638389213
"14922","0",-0.339258842763699,2.35113745319741
"14923","0",-0.597039215860165,3.29602413761513
"14924","0",-0.254146449861325,5.55170326816933
"14925","0",-0.179522507486142,3.86252003300088
"14926","0",-2.39173870593051,5.19894724476235
"14927","0",-2.10083233624438,2.39042907345193
"14928","0",-2.77041881590823,3.71680741894143
"14929","0",-0.0342734387491115,3.50110416996377
"14930","3",-3.16091721564273,-2.2875856817971
"14931","3",-4.83714788466433,-3.44621509921653
"14932","0",1.02076727837583,4.86968546497719
"14933","0",-1.13201679930764,3.61300593006508
"14934","0",-1.92900978833178,-0.894823616863321
"14935","0",-2.7455373337839,2.48283391582863
"14936","0",-2.26450078993777,5.04214506733315
"14937","0",-1.6710961392496,5.42560034382241
"14938","0",-0.751270168123043,6.23687534916299
"14939","4",4.2674899765875,8.57447891819375
"14940","0",-0.909116365608967,4.09076576816933
"14941","0",-0.508383207616604,2.81004315006631
"14942","0",-0.815912865695751,2.68972235309975
"14943","1",-2.85931091814975,-3.81770367038352
"14944","0",-1.22328893899659,4.37112885105507
"14945","0",-1.64759980946521,3.55194216358559
"14946","4",4.43084437340757,7.75303440678017
"14947","2",1.14857155770322,3.30023723232644
"14948","0",-2.01393371134738,4.56500893223183
"14949","0",0.125551767053806,3.96142702686684
"14950","0",-2.10451196938495,5.19167786228554
"14951","0",0.794861859979831,2.56453209507363
"14952","0",-1.32771336346606,3.01637750255959
"14953","0",-1.84498172312716,1.58236747372048
"14954","3",-4.30313318282107,-3.17259044063194
"14955","4",3.62560326546689,7.89546805012124
"14956","0",-3.29458611517886,3.81810169803994
"14957","0",-0.542640738782681,4.65852146732705
"14958","0",-1.76594733506183,3.17691951382058
"14959","0",-2.4168111613367,5.62903957950966
"14960","0",-2.0539491108034,5.42877894031899
"14961","0",0.284663624468052,3.51725655186074
"14962","0",-1.39292620926837,2.16846185314553
"14963","0",0.899764365854465,3.35187154400246
"14964","0",-2.4258968165491,-0.340060389162134
"14965","0",-1.79019396811465,4.24110155689614
"14966","0",-0.615669005212582,4.91794901478188
"14967","0",-2.98952143698672,3.91562896358864
"14968","0",-2.92918460875491,2.53235011684792
"14969","0",-1.02294228285292,3.94474177944558
"14970","0",0.351516551675998,3.7871122895469
"14971","0",-3.29110997229556,4.55350857365029
"14972","0",-2.56470566302279,3.52545028316872
"14973","0",0.224803514185154,5.77842026340859
"14974","0",-2.35042970686892,3.15112286198037
"14975","0",-1.21783093422393,4.69949465381997
"14976","3",-5.10387294798831,-3.31551951778037
"14977","0",-2.07148563176135,3.80982881176369
"14978","0",-0.71156706720332,5.51093369114297
"14979","3",-3.59577219992617,-1.46960813415153
"14980","1",1.50941426247617,-5.73993319881065
"14981","0",-2.39762669116,3.77113228428261
"14982","0",-2.32728713065127,4.17648583042519
"14983","0",-2.67994230299929,0.393304818748403
"14984","3",-3.28666227370242,-3.05786842715843
"14985","0",-2.4357218077753,4.25516014683144
"14986","0",-1.93894826680163,3.89135366070168
"14987","0",-0.70693226963023,6.21967201816933
"14988","0",-0.596916013059414,3.61268764126198
"14989","0",-0.655302219686306,4.72309046375649
"14990","0",-2.50521104842166,2.55965524303811
"14991","0",-3.76566546469668,3.28009801494973
"14992","0",-0.901192211208142,4.0844219266166
"14993","0",-2.4499674370859,3.99753265964882
"14994","0",-0.244752936658657,3.73351245510476
"14995","7",8.14787346810361,0.607134336112905
"14996","0",-2.94983761816958,5.50537949192422
"14997","0",-1.88130562811831,4.94264298069375
"14998","0",-2.61591487437228,5.52257567036049
"14999","1",-1.58323054820041,-8.05404872310264
"15000","3",-3.30646150618533,-2.08287591350181
"15001","1",-3.27772467642764,-7.4733230532418
"15002","0",-0.884574197826184,4.27773695576089
"15003","0",-2.24641650229434,5.95455580341714
"15004","3",-3.42413394957522,-1.77654523265464
"15005","0",-1.78990154772738,5.35354738819497
"15006","0",-1.82877456456164,6.05209713566201
"15007","1",-2.71823256522158,-7.58847541225059
"15008","0",-1.53506370693187,5.91923695194619
"15009","1",0.511679358186924,-5.73660153758628
"15010","1",-4.31944149046878,-7.03908366572959
"15011","0",-1.80579691439608,4.17918234455483
"15012","0",-0.676009648141659,0.583972328781057
"15013","4",3.16295487374326,8.20759373295205
"15014","0",-0.811118715104855,5.67337065327065
"15015","0",0.119950003328525,5.76217012989419
"15016","0",-0.689645760354794,4.66277104008095
"15017","1",-3.1300553610895,-6.92587203395469
"15018","1",-4.47076290160159,-7.28291434657676
"15019","0",-3.3407670786951,3.84106188404458
"15020","0",-2.9465654423807,3.77465372669594
"15021","1",-1.17980486213902,-8.10874480617149
"15022","0",-1.96515547543506,3.29642825710671
"15023","1",-4.37696426421145,-7.41271657359702
"15024","1",-2.0000374248598,-6.71477050197227
"15025","2",0.515447683038913,2.36032419788735
"15026","1",0.914794511499607,-5.83886641872032
"15027","1",-1.88991665154437,-7.18781871211631
"15028","1",-1.66842388421038,-6.20020646464927
"15029","1",1.24645955056211,-5.74121302974326
"15030","1",-0.762782537040509,-7.3542406023751
"15031","1",-1.55316021352748,-7.08969611537559
"15032","1",-1.88892810851077,-8.03525180232627
"15033","1",-3.47618215590457,-7.1073038042794
"15034","2",0.878004617395603,1.49947875130074
"15035","0",-2.11592876225451,5.31798582661049
"15036","1",-1.78582292109469,-7.18980235469444
"15037","0",0.207249588670932,5.91509752857583
"15038","0",-0.570853882131375,4.69282560932534
"15039","1",-2.21290176421145,-5.90418023479087
"15040","0",-1.87064360886554,5.77446346866982
"15041","0",-2.19606678992251,2.01025252926247
"15042","0",-2.30231314211825,2.62598329174416
"15043","1",-1.43716301828364,-7.31867808711631
"15044","1",-2.26334517508487,-7.35082167995078
"15045","3",-4.41185443907718,-3.096837705494
"15046","1",-1.63883375435809,-6.40199870479209
"15047","0",-2.89932530432681,5.13862639057534
"15048","0",-2.2734515002344,5.28916483509438
"15049","0",-0.28250103503207,4.9571869908561
"15050","6",11.3548541733648,-2.22243160617454
"15051","0",-2.65622668772677,4.10550051319497
"15052","0",-1.54118787556628,5.97377186405556
"15053","0",-2.39208715468386,3.21621828663247
"15054","0",-3.10762470274905,-0.285017675281595
"15055","0",0.386402077379429,5.27627354252236
"15056","0",-3.46017401724795,4.77943401920693
"15057","0",-0.845045768317974,5.97555094349282
"15058","0",-2.42479162722567,4.19934969532387
"15059","0",-1.9605345657442,5.26243191349404
"15060","0",-0.517534010705746,4.16659193622964
"15061","0",-0.383440964517392,5.10200481998818
"15062","1",-3.77075498610476,-7.69155902278526
"15063","0",-2.87703698187808,3.49037724125283
"15064","1",-2.40104048758487,-5.70242137324912
"15065","1",1.55255419701596,-5.46740168941123
"15066","0",-2.13925331145266,2.98662810909646
"15067","0",-4.99781721144656,1.70363503086464
"15068","0",-1.30440478831271,4.25421362507241
"15069","0",-4.70332210570315,1.43296759712594
"15070","0",-1.65646409302691,5.98399048435586
"15071","0",-0.24797659426669,5.25353842365639
"15072","1",-2.8122630646799,-7.78671855342491
"15073","0",-3.14591568022708,4.72997789966958
"15074","0",-2.35599010497073,5.79502707111733
"15075","1",-2.01254230051974,-7.85828418147666
"15076","1",1.88015562981626,-5.0008675516854
"15077","3",-5.36813824683169,-3.45128578555686
"15078","1",-0.386214845475949,-5.81505221736534
"15079","1",-1.45489939361552,-5.97808713328941
"15080","0",-0.190442436036862,6.182055288433
"15081","0",-1.27534724086264,5.70908337223427
"15082","1",-2.77808623820285,-8.10258025539024
"15083","0",-1.33010699659327,5.19864588367837
"15084","0",-1.63380210906009,5.5877554951896
"15085","0",-1.45614405780772,3.93689447033303
"15086","0",-2.99684577494601,3.5979672013511
"15087","1",-1.66116010457019,-7.52697533977134
"15088","0",0.594076580705845,6.43715220081704
"15089","1",-2.16769044905642,-5.94944495570762
"15090","2",2.59504301041623,1.31690352547066
"15091","3",-3.2147995761011,-1.61068839442832
"15092","3",-4.72065632849673,-3.02299112689598
"15093","3",-5.15411274939517,-3.0818390311013
"15094","3",-4.38102334052066,-2.93092483890159
"15095","0",-2.57256811171511,5.0511754094352
"15096","1",-4.31617086440066,-6.82615727794273
"15097","0",-3.19306700736026,3.89450340855019
"15098","0",-0.0553827813241847,3.88816528904336
"15099","0",-0.690141223964489,1.13758712398903
"15100","3",-5.2118014624689,-3.7013835371743
"15101","3",-5.52893202811221,-3.4734336794625
"15102","1",-0.962727912363804,-8.02252072703941
"15103","3",-5.16689341574649,-3.74678177249534
"15104","2",0.760396308603489,1.33197146046059
"15105","1",-2.4567953875635,-7.91755933177574
"15106","4",3.07445961922666,7.53306084263222
"15107","1",-1.75825237542132,-7.51371640575034
"15108","1",-1.61441906600932,-7.56423301112754
"15109","1",-1.0542688226674,-5.39244717967613
"15110","0",-2.61521726160983,3.3895497857322
"15111","1",1.58642417878171,-6.0934664667855
"15112","1",-3.21274679213504,-7.94162387263877
"15113","4",3.40745789498349,8.31252079594033
"15114","0",-3.31092613249759,3.28659563648598
"15115","0",-0.585015468892849,4.72989397632973
"15116","4",5.05031258553525,8.00401764500039
"15117","1",-2.27579777747134,-6.54753035915
"15118","0",-3.35181253462771,3.09377055752175
"15119","1",-0.840758406219281,-7.76810855281455
"15120","0",-0.989356957969464,6.03491192448037
"15121","0",-2.48897724657992,3.81814199077981
"15122","0",-2.14793139010409,3.81418305027382
"15123","0",-2.59685891180972,4.55008011448281
"15124","1",-1.51502745657901,-8.09827727687461
"15125","0",-2.43531744986514,5.45135193455117
"15126","0",-2.33337395697574,5.32081251728432
"15127","1",-3.09727423697451,-7.83981770885093
"15128","0",-0.139193826017178,4.88540297138589
"15129","1",-2.94852118998507,-7.780591195942
"15130","2",0.791720814409458,1.17051165687935
"15131","0",-2.62724512129763,4.4579718648185
"15132","7",7.88835770577451,0.655853384612966
"15133","0",-0.723805331287182,6.09233408558266
"15134","0",-1.69166743069629,3.54213004696267
"15135","1",-2.00337635785083,-7.99032515895469
"15136","1",-4.79036372214297,-7.06779260051353
"15137","0",-0.875630699691571,4.50520592319863
"15138","3",-4.27236788779239,-2.53403896701438
"15139","3",-2.70830410033206,-2.38556641948326
"15140","6",11.2133298584845,-2.39212722194297
"15141","1",-3.93582170515994,-7.43042296779258
"15142","0",-2.35776763468722,3.06090384113686
"15143","3",-4.56477158575991,-3.12071508777244
"15144","1",-1.22390411853532,-7.97409171474082
"15145","1",-0.954202749428547,-5.74860925090415
"15146","0",0.0928576657201878,6.43707590687173
"15147","0",-0.811912291345394,4.2371147214164
"15148","0",-2.09349858075122,2.46490698444741
"15149","1",-4.50712745696048,-6.794018930317
"15150","0",-0.0389047196481593,6.30208855259316
"15151","0",-1.03008128016929,5.24574022877114
"15152","1",-4.041873865423,-6.5155012072335
"15153","0",-2.44167249709109,5.46485500919716
"15154","1",-1.68691223174075,-7.49319619548423
"15155","0",-1.95545905142764,2.5030706464042
"15156","0",-1.29183442204932,-0.313248938442301
"15157","2",0.858097142877781,1.36621552097695
"15158","0",-2.74420552760104,4.76979189503091
"15159","1",-3.51843708067874,-7.42059869182212
"15160","0",-0.383829944429196,6.28932934391396
"15161","0",-3.01013033896426,1.59489243614571
"15162","1",2.09769279450437,-2.90602511775596
"15163","4",3.61716563195249,8.31988220798867
"15164","0",-1.99378996401767,2.8549445210685
"15165","7",8.09925705880185,0.539839857696463
"15166","7",8.09718853920957,0.563809627174307
"15167","7",8.14051205605527,0.602232569335867
"15168","7",8.13446671456357,0.592222386478353
"15169","7",8.09634453743955,0.585924917339254
"15170","4",5.03028685540219,7.65380125629799
"15171","2",1.47022063225766,2.09382420170205
"15172","0",-0.334808521566189,2.40056639301674
"15173","0",-0.12278800517062,2.82157545673745
"15174","2",1.14226562470456,2.19149523365395
"15175","3",-2.915124945936,-1.87649101626975
"15176","0",-2.56886988192538,-0.560056156040262
"15177","0",-2.78584533244113,0.66905062782662
"15178","0",-2.10257815628985,0.543159240364004
"15179","0",-2.57606928854922,0.924287849544455
"15180","0",-1.65726523905734,5.28313427555459
"15181","0",-1.28794992774466,4.92375259983437
"15182","0",-3.17682831793765,4.74644499409096
"15183","0",0.124812431040012,5.79046040165322
"15184","0",-1.27644170135001,3.11209660160439
"15185","0",-2.98598902731875,3.22714357960122
"15186","1",1.89005143136045,-4.64581937205894
"15187","0",-2.39864700346927,2.2894349633445
"15188","4",2.94839865654966,7.60640984165566
"15189","2",1.70506221741697,3.84194665539162
"15190","2",2.2435413071539,0.404104375719
"15191","1",2.26262242287656,-5.00425786388023
"15192","1",0.989518708887302,-4.56183452022178
"15193","1",1.97624976128598,-5.35107392680747
"15194","7",8.0790715882208,0.563587540267874
"15195","2",2.65103275269529,2.18954711544411
"15196","0",0.246191925707065,0.232353234170843
"15197","1",-2.22757869273166,-3.82804746043785
"15198","1",2.0524111458685,-4.88793868434532
"15199","3",-2.82970183402041,-1.1132887066613
"15200","0",-3.75929420500735,2.32020407307046
"15201","0",-2.80680709391574,4.9411433278312
"15202","0",-1.24186258077363,-0.178769847870897
"15203","4",3.34569603890439,7.74024229633706
"15204","1",-3.41613739043216,-6.7826811732064
"15205","3",-3.27232568770388,-1.54705483329399
"15206","2",2.74286610573789,-2.5741748274575
"15207","0",-3.90170233756045,2.24556427585976
"15208","0",-2.76426046401004,4.91445284473794
"15209","1",-2.47222857981662,-7.69413203609092
"15210","0",-3.78568356543521,2.99052386867898
"15211","3",-3.89719288855532,-2.56610459697349
"15212","2",0.742214626970493,1.23085456478493
"15213","1",1.13667137116452,-5.44840402019126
"15214","1",-1.38139372378329,-5.52155417811973
"15215","1",-1.09675365373234,-5.66782206904991
"15216","0",-2.96764688998202,0.503500217079092
"15217","0",-1.9380022814844,-1.0804334343682
"15218","3",-3.89013069182376,-0.50944063675506
"15219","3",-3.92760246306399,-2.59963912379844
"15220","0",-3.13567429095248,-0.567946618915628
"15221","1",0.265734023752414,-6.77442569148643
"15222","4",2.39807755440732,7.48572855579751
"15223","0",-0.939090587792195,4.58267193424599
"15224","0",-1.90268635064105,3.97095089542763
"15225","5",0.600840635004245,-0.493906325222086
"15226","1",-2.7153951457117,-4.42045611751182
"15227","1",1.95181996315976,-6.14148873698814
"15228","5",0.28618735760709,0.196395093082357
"15229","3",-4.46455591231326,-3.05667156589134
"15230","0",-3.06831150561313,1.55770009148018
"15231","0",-3.59694974928836,-1.73992747676475
"15232","0",-2.22233205347995,4.56418877231972
"15233","0",-4.76689212828616,2.82652431118386
"15234","0",-2.28987424880008,-0.636670416713785
"15235","0",-3.39493029623965,0.0864393054236659
"15236","1",0.419603056612217,-2.81677431476219
"15237","1",0.34643692463895,-6.87462157619102
"15238","1",0.157197303476535,-6.038497156025
"15239","1",-0.845230989751614,-5.8352934778939
"15240","1",-4.41089194327334,-7.32906932246787
"15241","0",-3.00596933871249,1.53449600326912
"15242","1",1.40871984452268,-6.23458260905845
"15243","1",1.23157150239011,-6.45102424037559
"15244","1",0.872288531961643,-6.42186898601158
"15245","3",-4.46437423735598,-3.87340492618186
"15246","0",-2.04730223923663,-0.318023985744547
"15247","0",-3.91458123236636,2.95470719921486
"15248","0",-2.79059629946688,0.823227757095266
"15249","1",0.320923514070713,-6.28845948588951
"15250","0",-3.84870069533328,-0.910818761707377
"15251","1",-0.949267008003987,-5.90062398326499
"15252","1",1.43276316613218,-5.57108611476524
"15253","0",-1.72798954754809,0.290087813018728
"15254","1",-1.37674350350837,-6.42899817836387
